"Subject_ID","Participant","Date","Time","Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Stimulus","Illusion_Strength","Illusion_Direction","Illusion_Side","Illusion_Difference","Illusion_Difference_Category","Illusion_Strength_Category","Answer","Error","ISI","RT","Event_Number"
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_20.27143_0.22500",20.27143,"Incongruent","1",0.225,"Hard","Strong","arrowleft",0,1235,582,34
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-11.78571_0.10960",-11.78571,"Congruent","1",0.1096,"Easy","Strong","arrowleft",0,1421,519,35
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-20.27143_-0.2250",-20.27143,"Congruent","-1",0.225,"Hard","Strong","arrowright",0,1136,452,36
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-20.27143_-0.0673",-20.27143,"Congruent","-1",0.0673,"Easy","Strong","arrowright",0,1356,546,37
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_28.75714_-0.1096",28.75714,"Incongruent","-1",0.1096,"Easy","Strong","arrowleft",1,1100,545,38
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_28.75714_0.16217",28.75714,"Incongruent","1",0.16217,"Easy","Strong","arrowleft",0,1322,653,39
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_20.27143_0.10960",20.27143,"Incongruent","1",0.1096,"Easy","Strong","arrowleft",0,1020,677,40
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_3.30000_0.10960",3.3,"Incongruent","1",0.1096,"Easy","Mild","arrowleft",0,1349,580,41
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-20.27143_-0.1096",-20.27143,"Congruent","-1",0.1096,"Easy","Strong","arrowright",0,1407,505,42
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_3.30000_-0.16217",3.3,"Incongruent","-1",0.16217,"Easy","Mild","arrowright",0,1422,631,43
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_11.78571_-0.0673",11.78571,"Incongruent","-1",0.0673,"Easy","Strong","arrowleft",1,1072,1055,44
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-3.3000_-0.16217",-3.3,"Congruent","-1",0.16217,"Easy","Mild","arrowright",0,1327,565,45
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_11.78571_0.16217",11.78571,"Incongruent","1",0.16217,"Easy","Strong","arrowleft",0,1423,634,46
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-3.3000_0.16217",-3.3,"Congruent","1",0.16217,"Easy","Mild","arrowleft",0,1320,509,47
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-3.3000_-0.0673",-3.3,"Congruent","-1",0.0673,"Easy","Mild","arrowright",0,1282,595,48
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_11.78571_0.22500",11.78571,"Incongruent","1",0.225,"Hard","Strong","arrowleft",0,1260,578,49
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-20.27143_0.16217",-20.27143,"Congruent","1",0.16217,"Easy","Strong","arrowleft",0,1402,541,50
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_3.30000_-0.1096",3.3,"Incongruent","-1",0.1096,"Easy","Mild","arrowright",0,1373,747,51
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_11.78571_0.10960",11.78571,"Incongruent","1",0.1096,"Easy","Strong","arrowleft",0,1399,636,52
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-11.78571_-0.1096",-11.78571,"Congruent","-1",0.1096,"Easy","Strong","arrowright",0,1496,489,53
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-3.3000_-0.2250",-3.3,"Congruent","-1",0.225,"Hard","Mild","arrowright",0,1085,534,54
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_28.75714_-0.2250",28.75714,"Incongruent","-1",0.225,"Hard","Strong","arrowright",0,1079,622,55
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-28.75714_0.16217",-28.75714,"Congruent","1",0.16217,"Easy","Strong","arrowleft",0,1157,468,56
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_28.75714_-0.0673",28.75714,"Incongruent","-1",0.0673,"Easy","Strong","arrowleft",1,1416,460,57
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-28.75714_0.22500",-28.75714,"Congruent","1",0.225,"Hard","Strong","arrowleft",0,1443,564,58
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-11.78571_-0.0673",-11.78571,"Congruent","-1",0.0673,"Easy","Strong","arrowright",0,1003,543,59
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-3.3000_0.06730",-3.3,"Congruent","1",0.0673,"Easy","Mild","arrowleft",0,1180,543,60
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_-28.75714_-0.1096",-28.75714,"Congruent","-1",0.1096,"Easy","Strong","arrowright",0,1332,527,61
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_3.30000_0.22500",3.3,"Incongruent","1",0.225,"Hard","Mild","arrowleft",0,1026,582,62
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_20.27143_-0.2250",20.27143,"Incongruent","-1",0.225,"Hard","Strong","arrowright",0,1182,515,63
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Vertical-Horizontal",1,1,"VerticalHorizontal_3.30000_-0.0673",3.3,"Incongruent","-1",0.0673,"Easy","Mild","arrowright",0,1285,955,64
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_20.04286_0.35000",20.04286,"Incongruent","1",0.35,"Hard","Strong","arrowup",0,1004,935,1
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-14.12857_-0.23665",-14.12857,"Congruent","-1",0.23665,"Hard","Strong","arrowdown",0,1185,650,2
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-2.3000_0.23665",-2.3,"Congruent","1",0.23665,"Hard","Mild","arrowup",0,1041,568,3
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-14.12857_0.35000",-14.12857,"Congruent","1",0.35,"Hard","Strong","arrowup",0,1466,554,4
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_14.12857_-0.23665",14.12857,"Incongruent","-1",0.23665,"Hard","Strong","arrowdown",0,1093,1225,5
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_2.30000_-0.14541",2.3,"Incongruent","-1",0.14541,"Easy","Mild","arrowdown",0,1035,892,6
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_20.04286_0.23665",20.04286,"Incongruent","1",0.23665,"Hard","Strong","arrowup",0,1491,862,7
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_14.12857_-0.3500",14.12857,"Incongruent","-1",0.35,"Hard","Strong","arrowdown",0,1434,818,8
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-8.21429_0.35000",-8.21429,"Congruent","1",0.35,"Hard","Mild","arrowup",0,1042,577,9
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-20.04286_-0.07627",-20.04286,"Congruent","-1",0.07627,"Easy","Strong","arrowdown",0,1317,521,10
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_14.12857_-0.07627",14.12857,"Incongruent","-1",0.07627,"Easy","Strong","arrowup",1,1329,486,11
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_20.04286_0.07627",20.04286,"Incongruent","1",0.07627,"Easy","Strong","arrowdown",1,1321,594,12
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-20.04286_-0.14541",-20.04286,"Congruent","-1",0.14541,"Easy","Strong","arrowdown",0,1204,520,13
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_14.12857_-0.14541",14.12857,"Incongruent","-1",0.14541,"Easy","Strong","arrowup",1,1164,538,14
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-2.3000_-0.23665",-2.3,"Congruent","-1",0.23665,"Hard","Mild","arrowdown",0,1295,700,15
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-20.04286_0.14541",-20.04286,"Congruent","1",0.14541,"Easy","Strong","arrowup",0,1123,538,16
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_2.30000_-0.23665",2.3,"Incongruent","-1",0.23665,"Hard","Mild","arrowdown",0,1370,614,17
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-20.04286_0.23665",-20.04286,"Congruent","1",0.23665,"Hard","Strong","arrowup",0,1173,550,18
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-8.21429_-0.14541",-8.21429,"Congruent","-1",0.14541,"Easy","Mild","arrowdown",0,1126,676,19
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-14.12857_-0.3500",-14.12857,"Congruent","-1",0.35,"Hard","Strong","arrowdown",0,1275,520,20
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_8.21429_-0.23665",8.21429,"Incongruent","-1",0.23665,"Hard","Mild","arrowdown",0,1337,956,21
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-20.04286_0.07627",-20.04286,"Congruent","1",0.07627,"Easy","Strong","arrowup",0,1241,539,22
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_14.12857_0.14541",14.12857,"Incongruent","1",0.14541,"Easy","Strong","arrowup",0,1064,1077,23
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-14.12857_0.23665",-14.12857,"Congruent","1",0.23665,"Hard","Strong","arrowup",0,1440,518,24
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_2.30000_0.35000",2.3,"Incongruent","1",0.35,"Hard","Mild","arrowup",0,1483,431,25
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-14.12857_0.14541",-14.12857,"Congruent","1",0.14541,"Easy","Strong","arrowup",0,1284,479,26
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-8.21429_0.07627",-8.21429,"Congruent","1",0.07627,"Easy","Mild","arrowup",0,1092,608,27
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_2.30000_0.14541",2.3,"Incongruent","1",0.14541,"Easy","Mild","arrowup",0,1020,871,28
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_20.04286_-0.07627",20.04286,"Incongruent","-1",0.07627,"Easy","Strong","arrowup",1,1239,593,29
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_8.21429_-0.07627",8.21429,"Incongruent","-1",0.07627,"Easy","Mild","arrowup",1,1030,727,30
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-2.3000_0.07627",-2.3,"Congruent","1",0.07627,"Easy","Mild","arrowup",0,1278,978,31
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_8.21429_0.35000",8.21429,"Incongruent","1",0.35,"Hard","Mild","arrowup",0,1122,670,32
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-2.3000_0.14541",-2.3,"Congruent","1",0.14541,"Easy","Mild","arrowup",0,1213,621,33
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_8.21429_0.23665",8.21429,"Incongruent","1",0.23665,"Hard","Mild","arrowup",0,1353,527,34
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-8.21429_-0.23665",-8.21429,"Congruent","-1",0.23665,"Hard","Mild","arrowdown",0,1494,623,35
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-20.04286_-0.23665",-20.04286,"Congruent","-1",0.23665,"Hard","Strong","arrowdown",0,1290,438,36
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_14.12857_0.07627",14.12857,"Incongruent","1",0.07627,"Easy","Strong","arrowdown",1,1172,621,37
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_8.21429_-0.14541",8.21429,"Incongruent","-1",0.14541,"Easy","Mild","arrowdown",0,1194,1044,38
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_2.30000_-0.07627",2.3,"Incongruent","-1",0.07627,"Easy","Mild","arrowdown",0,1214,1315,39
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-14.12857_-0.14541",-14.12857,"Congruent","-1",0.14541,"Easy","Strong","arrowdown",0,1373,572,40
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_8.21429_0.14541",8.21429,"Incongruent","1",0.14541,"Easy","Mild","arrowup",0,1418,878,41
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_14.12857_0.35000",14.12857,"Incongruent","1",0.35,"Hard","Strong","arrowup",0,1395,509,42
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_20.04286_-0.3500",20.04286,"Incongruent","-1",0.35,"Hard","Strong","arrowdown",0,1398,1184,43
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-20.04286_-0.3500",-20.04286,"Congruent","-1",0.35,"Hard","Strong","arrowdown",0,1492,548,44
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-2.3000_-0.07627",-2.3,"Congruent","-1",0.07627,"Easy","Mild","arrowdown",0,1452,613,45
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_8.21429_0.07627",8.21429,"Incongruent","1",0.07627,"Easy","Mild","arrowup",0,1489,1045,46
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_2.30000_-0.3500",2.3,"Incongruent","-1",0.35,"Hard","Mild","arrowdown",0,1068,640,47
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-2.3000_-0.3500",-2.3,"Congruent","-1",0.35,"Hard","Mild","arrowdown",0,1324,611,48
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_14.12857_0.23665",14.12857,"Incongruent","1",0.23665,"Hard","Strong","arrowup",0,1473,1144,49
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_20.04286_-0.23665",20.04286,"Incongruent","-1",0.23665,"Hard","Strong","arrowdown",0,1355,1793,50
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-2.3000_-0.14541",-2.3,"Congruent","-1",0.14541,"Easy","Mild","arrowdown",0,1094,772,51
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-20.04286_0.35000",-20.04286,"Congruent","1",0.35,"Hard","Strong","arrowup",0,1302,567,52
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-14.12857_0.07627",-14.12857,"Congruent","1",0.07627,"Easy","Strong","arrowup",0,1473,627,53
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_2.30000_0.23665",2.3,"Incongruent","1",0.23665,"Hard","Mild","arrowup",0,1343,560,54
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_8.21429_-0.3500",8.21429,"Incongruent","-1",0.35,"Hard","Mild","arrowdown",0,1179,699,55
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-8.21429_-0.07627",-8.21429,"Congruent","-1",0.07627,"Easy","Mild","arrowdown",0,1170,689,56
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-8.21429_0.14541",-8.21429,"Congruent","1",0.14541,"Easy","Mild","arrowup",0,1254,670,57
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-14.12857_-0.07627",-14.12857,"Congruent","-1",0.07627,"Easy","Strong","arrowdown",0,1069,552,58
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-8.21429_0.23665",-8.21429,"Congruent","1",0.23665,"Hard","Mild","arrowup",0,1039,523,59
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-2.3000_0.35000",-2.3,"Congruent","1",0.35,"Hard","Mild","arrowup",0,1363,529,60
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_-8.21429_-0.3500",-8.21429,"Congruent","-1",0.35,"Hard","Mild","arrowdown",0,1429,529,61
"sub-149","zq5ezl","09/01/2023","17:43:53",19.5031833333333,"1366x600",0.8196,60.32,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",2,2,"MullerLyer_2.30000_0.07627",2.3,"Incongruent","1",0.07627,"Easy","Mild","arrowup",0,1143,636,62
